,All items,Food,Food at home,Food away from home,Energy,All items less food and energy,Commodities less food and energy commodities,Apparel,New vehicles,Used cars and trucks,Medical care commodities,Alcoholic beverages,Tobacco and smoking products,Services less energy services,Shelter,Rent of primary residence,Owners' equivalent rent of residences,Medical care services,Physicians' services,Hospital services,Transportation services,Motor vehicle maintenance and repair,Motor vehicle insurance,Airline fares
2014-12-01 00:00:00,-0.30846094445592387,0.34352918164257673,0.4055193624127762,0.2543782020500984,-4.5760994864987525,0.05261883085969643,-0.19168195802097276,-0.4848570575384681,-0.04967371852013791,-1.1241592536341827,0.9920059704063178,-0.3161283864940634,0.41379613212053634,0.14453258230420207,0.20516683977238603,0.22340737351567164,0.17749897528200886,0.31248199066395976,0.1981403586451158,0.6461280141127901,-0.25119351615410235,0.07414610881966155,0.30880197848708324,-1.6164296709294423
2015-01-01 00:00:00,-0.6370316441765556,-0.016244512400653832,-0.1399793324632692,0.1618981268901365,-8.515759417212731,0.09474756244156612,-0.32600672517018037,-0.4011465843315909,-0.532385659627177,-0.6548721113625589,-0.2734189591321101,-0.2322000853492212,0.07587983433265943,0.24110198782687497,0.27920013722777526,0.29959020340035725,0.2540355720959342,0.04830085260578709,0.22260519890850983,0.018654024165765115,0.1290434782608596,0.10462120422356502,0.5141296152529673,-1.91471480249934
2015-02-01 00:00:00,0.25346436802173855,0.12104127995060665,0.018552646225789005,0.2695258005746215,1.548072786931165,0.15053521314700724,0.15427971941661678,-0.1339898040894738,0.14510211903848713,1.649007765314936,0.43690274995082934,0.08722527184510387,0.4047862007783287,0.14532243415077417,0.25767755366463696,0.3370990281733599,0.2690070516756293,-0.20353127831254092,-0.5098075958576143,-0.022169515859993272,0.2049529129367178,0.09930486593843213,0.776820910505327,-0.592333196736583
2015-03-01 00:00:00,0.26939517808124425,-0.17160591492728638,-0.3977773930535333,0.1533192232351599,1.3476438397998391,0.2427427010642358,0.1999123671815095,0.528739282311852,0.24330900243307862,0.2919926119078431,0.23268220151415608,0.14077956685143445,0.18465663332980498,0.2566324713975776,0.28605655788287443,0.313639601518223,0.2601447608260754,0.4728913287628256,0.7007689069113088,0.6303874190017211,0.12168022713643367,-0.08508709351408017,0.43533286067360955,-0.8786334337226309
2015-04-01 00:00:00,0.10424788961589382,-0.028446958613737028,-0.21809934901276806,0.2435972106348494,-1.0595022283567568,0.2454777678552844,0.09155757194785341,-0.1863756258588367,0.2399912730446152,0.48072365837474873,0.1746727363319156,-0.028869447338364385,0.054523731943079135,0.2951759999463732,0.26967544831280055,0.2578994969193449,0.2792388886927677,0.7922199126118912,0.28853400520405525,1.6313282173611832,0.04016453609960724,0.38712268553813267,0.4411428370366455,-1.8976095138256377
2015-05-01 00:00:00,0.3297745341246827,0.09634068015706987,0.0004147553358313516,0.23358340497865449,2.650594124090655,0.14170526961292396,0.008191685439284946,-0.4422818260938377,0.2060888018282636,0.5970189482763288,0.34251898408643733,0.3042630305769789,0.4233599145464284,0.18807604552577573,0.1880846055818841,0.27238834896718966,0.22917612766273354,0.16603710055871357,0.08310226515382269,0.485948115058199,0.35718241222726377,0.30228043919571235,0.1609251774555842,2.7471410953528785
2015-06-01 00:00:00,0.27679208104607333,0.2834644390206309,0.3380241967259279,0.20523104158669536,1.4556904480482968,0.15557247360233895,-0.11126127970949584,-0.25510406815490994,0.10995947789611549,0.12726907361511053,-0.07210028699292659,-0.15354766027579902,0.4524906442749055,0.250741889233419,0.27385018953316465,0.3226044510979964,0.33577790890444437,-0.09832263269352604,0.3096620025540231,-0.9562364287720393,0.32901089805490447,0.08014359368304635,0.24438814433327405,1.9006700424530676
2015-07-01 00:00:00,0.15863197801873063,0.08909154966652011,0.13558088970826443,0.023060747480907473,-0.18489257835530015,0.20697005750545117,-0.08815148388330307,0.14261811807823044,-0.018306449972549377,-0.26893229863526047,0.0749707585857129,0.10405479383359673,0.40869999397388224,0.2963460630209358,0.3755156602607501,0.33557869810878493,0.27829508380359247,0.15877488875242207,0.37372556304706706,0.004149578471990267,0.2602143588827044,0.07159173521391615,0.6711921620107031,-1.5861383554355402
2015-08-01 00:00:00,-0.000420108051790713,0.23669165752941979,0.25345717234261933,0.21257888669623526,-1.438406978447515,0.10388967905510249,-0.11353532590110404,0.3795081510713061,-0.035263322076195536,-0.5252284039227839,-0.04646957932358253,0.10144189424996508,0.4014635306927694,0.1661399488646964,0.2119364620214892,0.3089706216069965,0.22446179785871045,-0.08524558497158274,-0.26999662504217925,0.04356876603572868,-0.011314117618832498,-0.12427399280906526,0.28592160982530146,-0.9493401881679242
2015-09-01 00:00:00,-0.22475875193775918,0.3027342961629431,0.13752552869095158,0.538508631345791,-5.4334328959291245,0.20550455692969205,0.06710306482977657,-0.12285401772268445,0.13635438572687786,-0.49967969250479527,0.18371061633219998,-0.06005279641684291,0.16022082934827875,0.25161063915726256,0.2915108191239746,0.37066685229012464,0.2702834493183648,0.24649848171225397,0.24370940450848533,0.22327909195227758,0.0922376370706246,0.10375205842607649,0.5455900299145888,-1.3233461605797414
2015-10-01 00:00:00,0.09894820166906904,0.1058384173333593,0.03536213291226442,0.20672536167243294,-0.8263792421645988,0.18576665735092757,-0.17380356092019378,-0.5459840807548577,-0.0880693173272995,-0.7841197121054022,0.11137423430214177,0.3576123015293531,0.19438728042178166,0.30513780736689533,0.24649404959087295,0.29509163097942714,0.2278711416483059,0.8460541927477472,-0.06588386471482188,2.027451115632628,0.22986773184610065,0.25265658253383894,-0.09301606191906009,1.2461210915213572
2015-11-01 00:00:00,0.11946174910508756,-0.09246045305622008,-0.2786866378388986,0.17107712791692986,-0.25662522493048456,0.19403695316859704,-0.11310046062732448,0.3199731892789215,-0.010170801662578999,-1.0567156430801194,0.30312905600162754,0.012058111782842218,0.3986568200843088,0.28346798885880986,0.2487305856894828,0.24789445297266344,0.21868869958201476,0.35420746080645493,1.0769033783654791,-0.12438777890072528,0.6504248439732407,0.10522288119381162,1.1496996202787546,0.921198210518348
2015-12-01 00:00:00,-0.10755534268560574,-0.12835730811789903,-0.2992506368350356,0.11282625915263189,-2.5477413204588073,0.1252860903779407,-0.0679371135647866,0.25293500047722794,-0.13155574844372353,-0.6178805661028575,-0.021566633896585863,-0.10643118766395787,0.3671979701347139,0.2035463018591699,0.23039106224456152,0.26556028045925384,0.24691443411983816,0.15162248486881857,-0.032342921212646925,0.10491368311329463,0.22616060119329262,0.32231982064758746,0.47340171121856844,-0.5964966038506603
2016-01-01 00:00:00,-0.04584435630738959,0.05922499858987962,-0.13312386307260393,0.3323079773212445,-2.5812151906722813,0.16683909432542166,-0.17030159863757888,-0.8275019437965159,-0.3843228855451186,0.47445382237503164,0.1283071302905503,0.4320049942773796,0.5451929603080385,0.2827477974831183,0.33064690093678184,0.336058722564081,0.2797680443489492,0.3797232735620826,0.0018872808058123525,0.5307801792481914,0.1497558843559288,0.04762480446354189,0.21347629968773152,-0.805581529166377
2016-02-01 00:00:00,-0.13296753235823022,0.10187112698456513,0.07575820299887681,0.13886858646396938,-4.769077118255193,0.22657222755197992,0.20498569227382912,0.719205753646035,0.45533243357462894,-0.45562023811169805,1.1250258803516378,0.2515405303485485,-0.13532296942058153,0.24078514907770465,0.2777444891686631,0.31436407267741995,0.2600672872504983,0.4565814903182419,0.31813561743923024,0.5316769852132586,0.00947261230965779,-0.009154256546195505,0.28860303043738433,-1.1021680806323042
2016-03-01 00:00:00,0.31347962382444194,-0.23209415701953562,-0.5489346035633336,0.21665725513695389,3.3066705971054544,0.164148099873751,-0.052171286571378594,-0.04368615863634684,0.04681965611303962,-0.22225463435641135,0.26311784968251484,-0.03182870370370683,0.23810850389016647,0.23434011583376435,0.2179246543082325,0.2918490723368805,0.23811974609710962,0.1509551605744397,0.15614459903625644,-0.05419111399537213,0.29362316781511577,0.33251303685475353,0.5001810419596353,0.028629385620360104
2016-04-01 00:00:00,0.38306451612901693,0.08305480407533317,-0.030364288269391082,0.2430208177612192,2.4578289452023228,0.25944134714308564,0.12980947540488508,-0.04847309743093442,-0.15599248523159304,1.2641045809869134,0.40205747462649377,0.09138159880583974,-0.13916972203811273,0.2968738822519468,0.2563814788055563,0.3155337324642016,0.29505997042553744,0.3133332514161369,0.07754808517945744,0.14023696365219607,0.8064488928613445,0.32265128841519886,1.2417156119345352,1.6499069811274802
2016-05-01 00:00:00,0.23640958693178504,-0.15267790601648512,-0.4131629642882384,0.2129880657854022,1.0084996759732956,0.2376790197565759,0.01852016983681093,0.7353993417182014,-0.025812937716085393,0.6468465372057031,-0.5433662321385979,0.1429374049838117,0.16635422738229266,0.31447458429376685,0.3505298177734817,0.3308457626945982,0.34231380927354227,0.4960925059408705,0.8853472615099056,0.6086250288269479,0.28774475033124247,0.16990220618198215,0.6815191214320615,-0.8319941763841432
2016-06-01 00:00:00,0.2775957287827202,-0.06979859273126277,-0.2444139913431509,0.17361508581545948,2.2815966404377663,0.1630674484192962,-0.24826148380813207,-0.34015484543079566,-0.0876507559028461,-1.0442847776199304,0.7281700961129234,0.04083989934409171,0.9508591703022429,0.3015309238868724,0.33605828728799914,0.3165510493582602,0.30747358074072473,0.2437746059992918,0.37606674055117306,0.12889509002724786,0.2638988976966461,0.0842622152972039,0.41366470348893625,0.41862156126106775
2016-07-01 00:00:00,-0.05037007434789409,-0.01009354699353926,-0.16041011379485104,0.1988351763043239,-1.997418338094037,0.11674880827341472,-0.1904408327145668,-0.3128068674965956,0.1747752404009706,-1.1160421569913037,0.6263357302174866,0.05855452787320026,-0.02160280337917264,0.20492727659382481,0.24494560817736044,0.2990152072519736,0.2848297633539332,0.4756230520125193,0.6367858334348275,0.42732774179849997,-0.034938624482983016,0.17963224380632692,0.4526859296945185,-3.149503127435227
2016-08-01 00:00:00,0.18492217858316895,0.03553287194437704,-0.10361607517408444,0.22733234239749045,-0.14493826899273365,0.23968139321870474,0.08334768382984858,0.21210508337239364,0.021723929587325053,-0.3259579814336666,1.4509902285813947,-0.05316277287132909,0.6621443337523347,0.26817582558924524,0.29217673399786204,0.28163611402729494,0.2752296679999988,0.8582003005213723,0.545407187377478,1.509104844464404,-0.024964882731637328,-0.04890276680986627,0.5203208305575302,-0.9758615778980295
2016-09-01 00:00:00,0.26232097944252075,0.010494619489298529,-0.10624314983643801,0.1718193507276533,1.8387260822579687,0.16866393208359032,0.1816980508754673,-0.18549640105273157,0.09977262700646694,1.434143540401811,0.5471559179373697,0.15709914976784756,0.1978320006934986,0.16804351172456933,0.34627307191215095,0.33755104369039834,0.3567490651353644,0.06479222493300796,-0.00575681135451811,0.012041762132875,-0.13650877152092677,-0.21455261069210918,0.45196137047658347,-0.9207626402626179
2016-10-01 00:00:00,0.23426874979268764,0.016143874206941966,-0.06978308390784838,0.1351750460049539,1.9433737509298332,0.12055842663214467,-0.09892827699917728,0.4820750671092888,0.20477075168494618,-1.8184203077645233,-0.09354736971525224,0.18278901454491514,0.26922890739822236,0.2023384174062226,0.3474888848327362,0.3946026384871182,0.291978160436801,0.0079938607149721,-0.19050908843495362,0.20891568852687836,0.12135881868524656,0.11404455001433611,0.5933802092265461,-1.697523024334302
2016-11-01 00:00:00,0.11789477167711837,-0.028650751376047,-0.11610590878115001,0.09075130738602777,0.2005316896197984,0.13606698188182165,-0.367909996148974,0.0663921404351786,-0.03180317219725337,-1.576464135792499,-0.6024741032445768,-0.02876550769067565,0.16178154868597971,0.27733401495302346,0.29137409138644266,0.33575937244976206,0.3232895803600755,0.2128195290393764,0.7089558108682059,0.038968250617821276,0.4815168780656798,0.6178236499845946,0.660280478803621,0.7390180878553032
2016-12-01 00:00:00,0.2524522158776188,-0.00645835772037362,-0.12255830995880901,0.15300397810342758,1.5995152058338125,0.17596530397103738,-0.1069843526756431,-0.33174045258875795,-0.034520803860904614,-0.370066083229148,0.0056521505086726265,0.127015706375877,0.8369312180164235,0.2717876169355815,0.287105572038171,0.34791499985060703,0.2724913928116912,0.16829880615527593,0.10647991460779327,0.3528499040780675,0.5547693929019992,0.2358048372441912,0.6940071891413657,1.838388872195873
2017-01-01 00:00:00,0.4043076694815628,0.13724896558684474,-0.031625953522496086,0.3677801919246937,2.93514708314746,0.2188700384122999,0.14441081768308273,-0.11174069818125076,0.32501388080115046,-0.4990785690212718,0.6967900290934637,0.3267839695220598,0.14746697502521222,0.27200421987854106,0.23987770672819764,0.29278362793652146,0.2361168928482149,0.06390183404234584,0.09440365755657432,0.1326217046741185,0.5391848289999723,0.5471183660549217,0.776490003977437,1.0650585242462762
2017-02-01 00:00:00,0.15926573570097524,0.2700905004736631,0.31720321252615147,0.20557804261138735,-0.6018435109485853,0.21200397657175074,0.03725808120882412,0.011107232395035638,0.07964040333139355,-0.03459185217749017,0.5153013497260384,-0.07897471990572225,0.0035543062451237617,0.26651286455379175,0.2634723200882316,0.2981963081713612,0.2548308215719164,0.3051801040079294,0.12237516953248484,0.7949993539217104,0.40517018131036586,0.09265784926462128,0.36326149919003736,0.7277154931482954
2017-03-01 00:00:00,-0.04672016261895173,0.20463545540434502,0.23672968245425086,0.1608995371794375,-0.7862521003463518,-0.021514115650322907,0.004138244970297578,0.26892382871377407,-0.15578214777048904,0.3741538284083079,0.09625662761449938,0.19247386245899722,0.3202823846719438,-0.03160576236259649,0.1592297219760841,0.2723146747352523,0.2034790274100251,0.12078827738859488,-0.36018922909645257,0.38266655128980087,0.2608613321231523,-0.06505064657481574,0.7726094399608696,0.5011964386069767
2017-04-01 00:00:00,0.12341528217407749,0.13841857777920907,0.07592695910432212,0.2235494561045437,0.2103412861431675,0.11277416475390378,-0.050346563674619205,-0.07595116972712868,0.06349077695149141,-0.45679154217420637,-0.8524598873658529,0.2411519707020915,3.8516666497960372,0.15997571910033592,0.2471085921928573,0.26370339272128174,0.1974434871760966,0.05427924492420466,-1.0623364108707678,0.8307392685535708,0.15565368033032545,0.20386266094420957,-0.013784427092011775,0.23352242553833502
2017-05-01 00:00:00,-0.07739779600562935,0.1534522755409995,0.13622950269942535,0.17784287059314785,-2.219714812223461,0.08080341683018855,-0.22425856667723787,-0.5146435895202806,-0.24367688849588065,0.0036076077231550485,0.10717223381766505,-0.17573975836802092,0.01598501307553679,0.18150023358292078,0.24345626747730442,0.33628619656387304,0.2155385823964684,-0.03643052164943317,-0.17873783187588588,0.12538907025272383,0.32480410963358075,0.0778099011314426,1.1104789680836724,-1.85505517447061
2017-06-01 00:00:00,0.0651628661825221,-0.08080905061367272,-0.16702038150971932,0.03617675140232812,-0.3230049030229498,0.12568110408464062,-0.11549340581062939,-0.11380729162521197,-0.466214661740616,-0.6565609194738808,0.6827591928935339,-0.017972534699250975,0.25844804482884065,0.210158832184848,0.25433362229769774,0.31331507563900907,0.2707376117780713,0.2190589181341629,-0.3850139897206506,0.756768380806605,0.3380119195382614,-0.3901736165599079,1.0003418330702507,-0.9334401075368759
2017-07-01 00:00:00,0.03276499715354486,0.16615286063177415,0.1719120816456643,0.15807624196102488,-0.917050877618697,0.09493696026947607,-0.16201620162016317,-0.11154667431557685,-0.6111613425154871,-0.5948101183083754,1.0952145504038002,0.18751991633099152,0.18973985615931,0.1682146607723478,0.15510657268307249,0.26293466284885714,0.25752454530822977,0.17707754850364577,0.06406404286465328,0.39233410544685654,0.18474736121338875,0.11135219517786066,0.4428337557588202,-0.7711822508994715
2017-08-01 00:00:00,0.38486261632881824,0.11351599816136204,-0.0418578173659645,0.3249593335541867,2.7837586864903896,0.2182669603349341,-0.15257011290188416,0.01754833769382902,-0.06908439239934339,0.0021918288619859894,0.21351452266882287,0.04240864810201028,-0.10769077031888008,0.31797250934613164,0.4125290584393815,0.3624104509060144,0.3302525055615346,0.18761503997914986,0.2648225212903199,0.21791055975188822,0.28595930157584437,0.3158026501671962,1.012380267292623,-1.4997999781794502
2017-09-01 00:00:00,0.5106389920997767,0.1425326088258405,0.020100165826364425,0.30832362478758757,5.595929511044928,0.10968776605224662,-0.2542090348391257,0.29428184065714014,-0.23956686311149555,-1.3457534246575475,-0.8514512717979206,0.2706481289002527,0.22066414858312733,0.22716321332689748,0.2699863501324895,0.2383659336967936,0.2716920997031691,0.23609798361687862,0.04723079764636928,0.2866920602833112,0.21795667227095805,0.6114343572630521,0.45108019370025954,-0.8074699275603114
2017-10-01 00:00:00,0.07750522450138408,0.08850757098546325,0.07033644265068695,0.11281546718548974,-2.066067138955363,0.2824233026913259,0.2158624051249669,0.16062468690114517,-0.18731088804574414,2.0513504106403735,-0.21991748463092708,0.13577180580566228,1.554524654251277,0.30719280719280206,0.36802119374999,0.3170654688637864,0.30612809832573085,0.18976934969618942,-0.025582260153123038,0.3508859247461915,0.39198201116923403,0.37349000542163946,0.5837523203641615,-0.16005419509490526
2017-11-01 00:00:00,0.2668007428251684,0.05855453937095856,-0.03347000251026078,0.18251815944845262,2.2651779885564993,0.11438669012251435,-0.12923846581432974,-0.7438810425449138,0.2935232412665023,0.33235851178856635,0.3421405799945765,0.25859094322771004,0.02738727322002532,0.16899882976868508,0.2047777031654041,0.30996049208236176,0.2561679994545596,-0.06254840638817427,-0.5368373290562278,0.2380657160570232,0.22589952423706094,-0.266542397893077,0.7087160387577285,-0.6740509042646337
2017-12-01 00:00:00,0.21068892447551058,0.2074085869543607,0.18038001171842843,0.24303711571369568,0.2473632578726903,0.20802471081413643,0.005565836893128839,-0.6318786792935849,0.6093172767835497,-0.09981122659318276,0.46494047493181867,0.04615907876197589,-0.13680347331997966,0.28585010890267437,0.3310884782536494,0.37368513745015264,0.3342077139803612,0.16539594966313853,0.18486249360143425,0.4202642190940242,0.4016858051887562,0.21415777587416862,0.6600793789654835,0.23759388336503928
2018-01-01 00:00:00,0.42533443635115464,0.26259753055031254,0.20177882868017694,0.3535544919079925,1.5362356841188474,0.33812474444061547,0.3485411362023738,0.4998631614533844,0.6792015804891527,0.315660679249663,0.19969112334807804,0.06556421650760758,0.3141046155609839,0.33305759262873824,0.25956591320910327,0.34103017271631675,0.26305426987107694,0.44169870859440685,0.35554120095093733,1.2034724553240173,0.8179387689005502,0.0699382212379085,1.1102389721689976,-0.3220322481595317
2018-02-01 00:00:00,0.26922876006090224,-0.04477428608787859,-0.27808583554995714,0.24306013813735206,1.5152982407599547,0.1986645977335888,0.08180639615094076,0.7881142124864793,-0.271336450432047,0.06062399411081998,0.2964452823450925,0.1617808839707413,-0.0695189762997428,0.23900544092489984,0.18831646400383484,0.2006161554822805,0.18542543225694708,0.13455958064214624,0.3674715163410225,0.32437202367368023,0.8487814710532504,0.2566138966837883,1.3951796633111302,0.07813850049211979
2018-03-01 00:00:00,0.0192362410782021,0.04003742111438058,-0.015887151057547566,0.10898385356665763,-2.0082583435162005,0.21899722733866867,0.08935931449631784,0.5165330303006366,0.060385653996997135,-0.31087036489401143,-0.044767327704708926,0.12477387259335337,-0.2756963166476556,0.2603075633979879,0.3383983356595621,0.22940582938297815,0.31939539800713845,0.39554096215193013,0.07779851236628943,0.320896812566529,0.12179545234518585,-0.13237945020279085,-0.05443250102171726,0.6685385244855624
2018-04-01 00:00:00,0.2604406656061986,0.1989182335109696,0.16391454699788977,0.2411108635056669,1.5969775635082506,0.1400860807504456,-0.016610146030870965,0.661717619713964,-1.0245804373622658,-0.24310479553149023,-0.34703669945835847,0.22947527192216377,0.9961297720865847,0.18711919400480337,0.2978885345721327,0.3403137217658392,0.30812890165818896,0.21590479238806637,0.08141483220664991,0.16023751432310274,-0.21397446654543018,0.2506557238345142,0.21445586066259903,-0.6406073464761075
2018-05-01 00:00:00,0.2257949781598212,-0.0011863944286871764,-0.27427455007702495,0.3330988764290721,0.857801200009134,0.20067801893777215,-0.021458336217516916,0.10838320531549872,-0.12194787755884784,0.47651512953668096,0.8555005663913207,-0.13922084610865637,0.26408067565291127,0.2849081485570615,0.3558811984822663,0.25429076224130487,0.255133809540542,0.03658409114664085,0.06114265920709183,0.10927015385358008,0.16473228659041883,0.1702025903146165,0.5179759204451795,-0.9168183438725497
2018-06-01 00:00:00,0.09011451720948305,0.11982725892178969,0.06865256777348616,0.1819786638189269,-0.04433486394171959,0.0987769546364925,-0.21809118288503848,-0.8472980606288871,-0.011660927661094611,-0.41939465686875455,0.3614482949126252,0.30502054960108715,0.037936517673031744,0.21559698959323637,0.12222627832390032,0.2646601587331654,0.22358966518880585,0.33939168780610096,-0.0833969300488735,0.5297737682081527,0.24840843839719629,0.3166567784560925,0.30737595944196894,-0.2567967820863437
2018-07-01 00:00:00,0.07808204989283585,0.17024335715161154,0.216274555737761,0.11493502726533933,-0.46074397932536204,0.11655056934953834,-0.19775187343880063,-0.5601974933535869,-0.2078631259046837,-0.24936209696125866,-0.8223389532120984,-0.032940061139974386,0.2667755905994662,0.22215169787369593,0.28224218137071766,0.3248516197070339,0.28792067880636374,-0.041268047539255726,-0.15407188096306923,0.1874580094058942,0.2359635906312052,0.10988511056753136,0.31509337932789094,0.167841302630789
2018-08-01 00:00:00,0.17873207703393845,0.1384080316090719,0.09600734664914068,0.18940697148031038,1.296782143328068,0.07450552776688824,-0.34275384989744806,-1.7704255386867929,0.017186146590963958,0.3524504389279537,0.056813124093468836,-0.07876072411645563,0.11318145254235468,0.18938471281724212,0.309689985391981,0.3810513011431649,0.27251755520063536,-0.26468755486188655,-0.0686112659172955,-0.3966673951376065,0.2568370839208134,0.3020271474864167,0.08808291068216345,0.551583480548623
2018-09-01 00:00:00,0.2062281702117419,0.1390042882625897,0.07172793427721036,0.22049680460367593,0.5269749215597308,0.18496186373311296,0.05511294665903055,1.3705842804027535,-0.039177681093682803,-0.849427559688043,-0.42808062359518395,0.5634221966628994,0.08636422585137637,0.22488710059747063,0.16763537041590837,0.21909867231812985,0.21457735529459843,0.30485033125393635,0.20650123769214712,-0.033963715931084604,0.3745109518897394,0.531835179886464,0.6174458370808766,0.3626890262063531
2018-10-01 00:00:00,0.2339580144498754,-0.05190678799222859,-0.17044010218072447,0.09197209819014063,0.9229532718626476,0.212487614565271,0.23218357144350055,0.7015973726057334,0.01581473383114318,0.9691790826760416,-0.22941385155111904,0.18795489082619188,1.5188489948986694,0.210434392378267,0.28398627561208034,0.27490724990126836,0.28475474197056094,0.2146365545529605,-0.11524487567204922,0.0775718215848098,0.11603863839768636,0.20800327258483353,0.6040356508733469,-0.9748199682197312
